house_id,address,price,bed,bath,sqft,lot,latitude,longitude,house_link,image_1,image_2,map_link,google_map,created_date
212,"870 Sun Prairie Dr, Houston, TX 77090",189900.0,4.0,2.5,2007.0,3606.0,29.9899087,-95.4380838,https://www.realtor.com/realestateandhomes-detail/870-Sun-Prairie-Dr_Houston_TX_77090_M89943-31978,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=870%20Sun%20Prairie%20Dr%2C%20Houston%2C%20TX%2077090&size=640x480&source=outdoor&signature=NzlnR0Ejjk9AQkCiIH-xiW_AP9Q=,,https://www.openstreetmap.org/?mlat=29.9899087&mlon=-95.4380838#map=15/29.9899087/-95.4380838,"https://www.google.com/maps/place/870+Sun+Prairie+Dr,+Houston,+TX+77090",2021-01-12 07:46:02.260000
213,"18839 Buffalo River Way, Houston, TX 77084",270000.0,4.0,2.5,2464.0,6734.0,29.815607,-95.6984596,https://www.realtor.com/realestateandhomes-detail/18839-Buffalo-River-Way_Houston_TX_77084_M85838-49578,https://ap.rdcpix.com/322f42ee7b2e810a03d07bdf0596eda7l-m4091301916od-w480_h360_x2.jpg,https://ap.rdcpix.com/322f42ee7b2e810a03d07bdf0596eda7l-m196171972od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.815607&mlon=-95.6984596#map=15/29.815607/-95.6984596,"https://www.google.com/maps/place/18839+Buffalo+River+Way,+Houston,+TX+77084",2021-01-10 19:57:31.626000
214,"17542 Desmond St, Humble, TX 77346",207230.0,3.0,2.0,1307.0,3744.0,29.977117,-95.1662551,https://www.realtor.com/realestateandhomes-detail/17542-Desmond-St_Humble_TX_77346_M91047-41456,https://ap.rdcpix.com/b7c3725aabb2f00acf4671bd1c54c615l-m664409804od-w480_h360_x2.jpg,https://ap.rdcpix.com/b7c3725aabb2f00acf4671bd1c54c615l-m2613238326od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.977117&mlon=-95.1662551#map=15/29.977117/-95.1662551,"https://www.google.com/maps/place/17542+Desmond+St,+Humble,+TX+77346",2021-01-10 19:57:31.745000
215,"2318 Hyland Park, Houston, TX 77014",274900.0,4.0,3.5,3273.0,13939.0,29.9681457,-95.4553813,https://www.realtor.com/realestateandhomes-detail/2318-Hyland-Park_Houston_TX_77014_M83640-79080,https://ap.rdcpix.com/c04bc68f047a8287a91d3f0f0b6ae2c5l-m3148918698od-w480_h360_x2.jpg,https://ap.rdcpix.com/c04bc68f047a8287a91d3f0f0b6ae2c5l-m1126093127od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.9681457&mlon=-95.4553813#map=15/29.9681457/-95.4553813,"https://www.google.com/maps/place/2318+Hyland+Park,+Houston,+TX+77014",2021-01-10 19:57:31.889000
216,"3910 Highpines Dr, Houston, TX 77068",230000.0,4.0,3.0,2682.0,10019.0,29.9946676,-95.4905826,https://www.realtor.com/realestateandhomes-detail/3910-Highpines-Dr_Houston_TX_77068_M89110-10804,https://ap.rdcpix.com/2d8da74bfbb80e1e1c43c8f49e973a53l-m2982391770od-w480_h360_x2.jpg,https://ap.rdcpix.com/2d8da74bfbb80e1e1c43c8f49e973a53l-m2230508127od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.9946676&mlon=-95.4905826#map=15/29.9946676/-95.4905826,"https://www.google.com/maps/place/3910+Highpines+Dr,+Houston,+TX+77068",2021-01-10 19:57:32.005000
217,"5002 Jonina Ln, Houston, TX 77048",215886.0,3.0,2.0,1360.0,,29.7202054,-95.2795136,https://www.realtor.com/realestateandhomes-detail/5002-Jonina-Ln_Houston_TX_77048_M90684-13795,https://ap.rdcpix.com/aacf05294b7413cf7098285df459834bl-m2359425386od-w480_h360_x2.jpg,https://ap.rdcpix.com/aacf05294b7413cf7098285df459834bl-m2705011044od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.7202054&mlon=-95.2795136#map=15/29.7202054/-95.2795136,"https://www.google.com/maps/place/5002+Jonina+Ln,+Houston,+TX+77048",2021-01-10 19:57:32.143000
218,"11543 Bickwood Dr, Houston, TX 77089",215000.0,3.0,2.0,1738.0,6825.0,29.5915287,-95.2086243,https://www.realtor.com/realestateandhomes-detail/11543-Bickwood-Dr_Houston_TX_77089_M74622-41986,https://ap.rdcpix.com/a90fa6179f8ea5e823941106721cdfa3l-m3598051306od-w480_h360_x2.jpg,https://ap.rdcpix.com/a90fa6179f8ea5e823941106721cdfa3l-m2265612301od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.5915287&mlon=-95.2086243#map=15/29.5915287/-95.2086243,"https://www.google.com/maps/place/11543+Bickwood+Dr,+Houston,+TX+77089",2021-01-10 19:57:32.260000
219,"13531 Rural Oak St, Houston, TX 77034",265000.0,4.0,2.5,2305.0,5500.0,29.6104197,-95.1967209,https://www.realtor.com/realestateandhomes-detail/13531-Rural-Oak-St_Houston_TX_77034_M77805-88517,https://ap.rdcpix.com/7f8a2c1de6f1b1d89777503aadbd10f3l-m887446818od-w480_h360_x2.jpg,https://ap.rdcpix.com/7f8a2c1de6f1b1d89777503aadbd10f3l-m437690160od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6104197&mlon=-95.1967209#map=15/29.6104197/-95.1967209,"https://www.google.com/maps/place/13531+Rural+Oak+St,+Houston,+TX+77034",2021-01-10 19:57:32.405000
220,"15307 Penn Hills Ln, Houston, TX 77062",249000.0,4.0,2.0,2153.0,8742.0,29.5777487,-95.127307,https://www.realtor.com/realestateandhomes-detail/15307-Penn-Hills-Ln_Houston_TX_77062_M74661-03123,https://ap.rdcpix.com/180cee311fbfad2fb3a180b1fe9943b8l-m2015358658od-w480_h360_x2.jpg,https://ap.rdcpix.com/180cee311fbfad2fb3a180b1fe9943b8l-m3752079202od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.5777487&mlon=-95.127307#map=15/29.5777487/-95.127307,"https://www.google.com/maps/place/15307+Penn+Hills+Ln,+Houston,+TX+77062",2021-01-10 19:57:32.522000
221,"12354 Summerbrook Drive, Houston, TX 77066",244990.0,3.0,2.0,1566.0,,29.958397,-95.496804,https://www.realtor.com/realestateandhomes-detail/Plan-Carlton_Klein-Orchard_12354-Summerbrook-Drive_Houston_TX_77066_P417000450824,https://an.rdcpix.com/c700eeb2ae42dd6b14007f1fa6fa37cbe-f2317530384od-w480_h360_x2.jpg,https://an.rdcpix.com/c700eeb2ae42dd6b14007f1fa6fa37cbe-f1628953003od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.958397&mlon=-95.496804#map=15/29.958397/-95.496804,"https://www.google.com/maps/place/12354+Summerbrook+Drive,+Houston,+TX+77066",2021-01-10 19:57:32.639000
222,"5905 Ariel St, Houston, TX 77074",225000.0,3.0,2.0,1581.0,7000.0,29.682296,-95.4959088,https://www.realtor.com/realestateandhomes-detail/5905-Ariel-St_Houston_TX_77074_M84063-68342,https://ap.rdcpix.com/bac2838ee16471b0d302c839a4fcb539l-m1829850110od-w480_h360_x2.jpg,https://ap.rdcpix.com/bac2838ee16471b0d302c839a4fcb539l-m3474390399od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.682296&mlon=-95.4959088#map=15/29.682296/-95.4959088,"https://www.google.com/maps/place/5905+Ariel+St,+Houston,+TX+77074",2021-01-10 19:57:32.759000
223,"11430 Sagewind Dr, Houston, TX 77089",219900.0,4.0,2.0,1984.0,7361.0,29.5858636,-95.2206525,https://www.realtor.com/realestateandhomes-detail/11430-Sagewind-Dr_Houston_TX_77089_M75097-15557,https://ap.rdcpix.com/f319f603c3ad42de7797bfe068f4866al-m199452453od-w480_h360_x2.jpg,,https://www.openstreetmap.org/?mlat=29.5858636&mlon=-95.2206525#map=15/29.5858636/-95.2206525,"https://www.google.com/maps/place/11430+Sagewind+Dr,+Houston,+TX+77089",2021-01-10 19:57:32.879000
224,"7535 Grand Terrace Ct, Houston, TX 77095",255000.0,4.0,2.5,2605.0,6765.0,29.8879325,-95.6829821,https://www.realtor.com/realestateandhomes-detail/7535-Grand-Terrace-Ct_Houston_TX_77095_M81490-89779,https://ap.rdcpix.com/69f8aac3464aca3f07e27088005eb833l-m425302062od-w480_h360_x2.jpg,https://ap.rdcpix.com/69f8aac3464aca3f07e27088005eb833l-m1234589036od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.8879325&mlon=-95.6829821#map=15/29.8879325/-95.6829821,"https://www.google.com/maps/place/7535+Grand+Terrace+Ct,+Houston,+TX+77095",2021-01-10 19:57:32.998000
225,"15411 Pebble Bend Dr, Houston, TX 77068",270000.0,4.0,2.5,3406.0,9000.0,30.0056365,-95.494188,https://www.realtor.com/realestateandhomes-detail/15411-Pebble-Bend-Dr_Houston_TX_77068_M80053-29938,https://ap.rdcpix.com/b5f003200c72db68648e0c399456ddd6l-m2952142168od-w480_h360_x2.jpg,https://ap.rdcpix.com/b5f003200c72db68648e0c399456ddd6l-m2127472618od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=30.0056365&mlon=-95.494188#map=15/30.0056365/-95.494188,"https://www.google.com/maps/place/15411+Pebble+Bend+Dr,+Houston,+TX+77068",2021-01-10 19:57:33.114000
226,"3224 Francis St, Houston, TX 77004",215000.0,3.0,2.0,1140.0,4320.0,29.7295388,-95.3578303,https://www.realtor.com/realestateandhomes-detail/3224-Francis-St_Houston_TX_77004_M79943-89589,https://ap.rdcpix.com/3a00a0928a99338ab71928d78f25cc21l-m4022792016od-w480_h360_x2.jpg,https://ap.rdcpix.com/3a00a0928a99338ab71928d78f25cc21l-m3417831327od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.7295388&mlon=-95.3578303#map=15/29.7295388/-95.3578303,"https://www.google.com/maps/place/3224+Francis+St,+Houston,+TX+77004",2021-01-10 19:57:33.229000
227,"12650 Barclay Terrace Dr, Humble, TX 77346",287475.0,4.0,2.5,2785.0,,29.7202054,-95.2795136,https://www.realtor.com/realestateandhomes-detail/12650-Barclay-Terrace-Dr_Humble_TX_77346_M98287-95920,https://ap.rdcpix.com/d487ac28cc5ef6adcc9ea35fa588e14dl-m854096198od-w480_h360_x2.jpg,https://ap.rdcpix.com/d487ac28cc5ef6adcc9ea35fa588e14dl-m1122812104od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.7202054&mlon=-95.2795136#map=15/29.7202054/-95.2795136,"https://www.google.com/maps/place/12650+Barclay+Terrace+Dr,+Humble,+TX+77346",2021-01-10 19:57:33.344000
228,"Greeley-Silver, Houston, TX 77063",226990.0,3.0,2.0,1801.0,,29.7202054,-95.2795136,https://www.realtor.com/realestateandhomes-detail/Greeley-Silver_Build-on-Your-Lot_Houston_TX_77063_P415273469895,https://an.rdcpix.com/e5a8678152fad21adf4bc67f43202c4de-f1867510106od-w480_h360_x2.jpg,https://an.rdcpix.com/e5a8678152fad21adf4bc67f43202c4de-f2900649275od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.7202054&mlon=-95.2795136#map=15/29.7202054/-95.2795136,"https://www.google.com/maps/place/Greeley-Silver,+Houston,+TX+77063",2021-01-10 19:57:33.460000
229,"8043 Triola Ln, Houston, TX 77036",289999.0,3.0,2.0,2477.0,9480.0,29.6972523,-95.5279584,https://www.realtor.com/realestateandhomes-detail/8043-Triola-Ln_Houston_TX_77036_M72684-93202,https://ap.rdcpix.com/0f8b42219b6f3b4c1cde65d0b03c642fl-m3500488457od-w480_h360_x2.jpg,https://ap.rdcpix.com/0f8b42219b6f3b4c1cde65d0b03c642fl-m3836100381od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6972523&mlon=-95.5279584#map=15/29.6972523/-95.5279584,"https://www.google.com/maps/place/8043+Triola+Ln,+Houston,+TX+77036",2021-01-10 19:57:33.576000
230,"11223 Riverview Way, Houston, TX 77042",289900.0,3.0,2.5,2664.0,5200.0,29.7560498,-95.5752247,https://www.realtor.com/realestateandhomes-detail/11223-Riverview-Way_Houston_TX_77042_M80952-14691,https://ap.rdcpix.com/ace7b42dd3c39b69fc29a4af724b03d0l-m3700598506od-w480_h360_x2.jpg,https://ap.rdcpix.com/ace7b42dd3c39b69fc29a4af724b03d0l-m985188557od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.7560498&mlon=-95.5752247#map=15/29.7560498/-95.5752247,"https://www.google.com/maps/place/11223+Riverview+Way,+Houston,+TX+77042",2021-01-10 19:57:33.692000
231,"6203 Oak Bay Dr, Houston, TX 77091",250000.0,4.0,2.5,3428.0,8334.0,29.8574224,-95.468402,https://www.realtor.com/realestateandhomes-detail/6203-Oak-Bay-Dr_Houston_TX_77091_M87009-99180,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6203%20Oak%20Bay%20Dr%2C%20Houston%2C%20TX%2077091&size=640x480&source=outdoor&signature=lPHkE0rcDsLxKblaDtsV9t-IRyg=,,https://www.openstreetmap.org/?mlat=29.8574224&mlon=-95.468402#map=15/29.8574224/-95.468402,"https://www.google.com/maps/place/6203+Oak+Bay+Dr,+Houston,+TX+77091",2021-01-10 19:57:33.816000
232,"9716 Marlive Ln, Houston, TX 77025",289000.0,3.0,2.5,2194.0,1579.0,29.6773078,-95.4376028,https://www.realtor.com/realestateandhomes-detail/9716-Marlive-Ln_Houston_TX_77025_M88143-53649,https://ap.rdcpix.com/e3a2b7a51edde78e4de61736f660a2a9l-m362533586od-w480_h360_x2.jpg,https://ap.rdcpix.com/e3a2b7a51edde78e4de61736f660a2a9l-m2515155301od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6773078&mlon=-95.4376028#map=15/29.6773078/-95.4376028,"https://www.google.com/maps/place/9716+Marlive+Ln,+Houston,+TX+77025",2021-01-10 19:57:33.932000
233,"2011 Trail Water Ct, Houston, TX 77339",265000.0,3.0,2.5,2164.0,9372.0,30.0441833,-95.2337845,https://www.realtor.com/realestateandhomes-detail/2011-Trail-Water-Ct_Humble_TX_77339_M80534-32047,https://ap.rdcpix.com/0358e6f4a84a6f971bd1462c313f7c9dl-m1835191522od-w480_h360_x2.jpg,https://ap.rdcpix.com/0358e6f4a84a6f971bd1462c313f7c9dl-m2242079137od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=30.0441833&mlon=-95.2337845#map=15/30.0441833/-95.2337845,"https://www.google.com/maps/place/2011+Trail+Water+Ct,+Houston,+TX+77339",2021-01-10 19:57:34.049000
234,"10314 Springland Ct, Houston, TX 77065",250000.0,4.0,2.5,2526.0,8260.0,29.9231988,-95.591659,https://www.realtor.com/realestateandhomes-detail/10314-Springland-Ct_Houston_TX_77065_M85672-77606,https://ap.rdcpix.com/f3074fb09191d9fd3918f4928209bf80l-m150770141od-w480_h360_x2.jpg,https://ap.rdcpix.com/f3074fb09191d9fd3918f4928209bf80l-m2764212650od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.9231988&mlon=-95.591659#map=15/29.9231988/-95.591659,"https://www.google.com/maps/place/10314+Springland+Ct,+Houston,+TX+77065",2021-01-10 19:57:34.165000
235,"5507 Sheraton Oaks Dr, Houston, TX 77091",256000.0,4.0,2.0,2116.0,9030.0,29.8589661,-95.4686682,https://www.realtor.com/realestateandhomes-detail/5507-Sheraton-Oaks-Dr_Houston_TX_77091_M82067-00571,https://ap.rdcpix.com/4d8c024dd4a2728b7d87226a09cf99d2l-m3288981190od-w480_h360_x2.jpg,https://ap.rdcpix.com/4d8c024dd4a2728b7d87226a09cf99d2l-m503930115od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.8589661&mlon=-95.4686682#map=15/29.8589661/-95.4686682,"https://www.google.com/maps/place/5507+Sheraton+Oaks+Dr,+Houston,+TX+77091",2021-01-10 19:57:34.280000
236,"5527 Chantilly Ln, Houston, TX 77092",200000.0,3.0,2.0,2054.0,17424.0,29.8282624,-95.474402,https://www.realtor.com/realestateandhomes-detail/5527-Chantilly-Ln_Houston_TX_77092_M78428-84546,https://ap.rdcpix.com/e8b708c4d8f69c80f5000aa3b58e6ca1l-m3964638258od-w480_h360_x2.jpg,,https://www.openstreetmap.org/?mlat=29.8282624&mlon=-95.474402#map=15/29.8282624/-95.474402,"https://www.google.com/maps/place/5527+Chantilly+Ln,+Houston,+TX+77092",2021-01-10 19:57:34.397000
237,"4403 Santorini Ln, Houston, TX 77045",287000.0,3.0,2.5,1902.0,,29.7202054,-95.2795136,https://www.realtor.com/realestateandhomes-detail/4403-Santorini-Ln_Houston_TX_77045_M91320-90184,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4403%20Santorini%20Ln%2C%20Houston%2C%20TX%2077045&size=640x480&source=outdoor&signature=lQUJTmym3LStNdajT07ni4wSGzk=,,https://www.openstreetmap.org/?mlat=29.7202054&mlon=-95.2795136#map=15/29.7202054/-95.2795136,"https://www.google.com/maps/place/4403+Santorini+Ln,+Houston,+TX+77045",2021-01-10 19:57:34.511000
238,"18703 Sun Lodge Ct, Houston, TX 77073",210000.0,3.0,2.5,1982.0,9450.0,29.9707416,-95.4037518,https://www.realtor.com/realestateandhomes-detail/18703-Sun-Lodge-Ct_Houston_TX_77073_M74742-83226,https://ap.rdcpix.com/5f37fc08274dc13fd5052392c7adac39l-m96138853od-w480_h360_x2.jpg,https://ap.rdcpix.com/5f37fc08274dc13fd5052392c7adac39l-m190009968od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.9707416&mlon=-95.4037518#map=15/29.9707416/-95.4037518,"https://www.google.com/maps/place/18703+Sun+Lodge+Ct,+Houston,+TX+77073",2021-01-10 19:57:34.626000
239,"4417 Libbey Ln, Houston, TX 77092",235000.0,3.0,1.0,1566.0,7380.0,29.8307169,-95.4575298,https://www.realtor.com/realestateandhomes-detail/4417-Libbey-Ln_Houston_TX_77092_M82429-85433,https://ap.rdcpix.com/5b864383de2950783cce551557faab59l-m3712993498od-w480_h360_x2.jpg,https://ap.rdcpix.com/5b864383de2950783cce551557faab59l-m854701391od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.8307169&mlon=-95.4575298#map=15/29.8307169/-95.4575298,"https://www.google.com/maps/place/4417+Libbey+Ln,+Houston,+TX+77092",2021-01-10 21:13:13.806000
240,"3730 Alberta St, Houston, TX 77021",250000.0,4.0,2.0,1800.0,8014.0,29.6950071,-95.3638393,https://www.realtor.com/realestateandhomes-detail/3730-Alberta-St_Houston_TX_77021_M77038-19421,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3730%20Alberta%20St%2C%20Houston%2C%20TX%2077021&size=640x480&source=outdoor&signature=MXjhmbMQuYNCASQUZ60cfVJ57BM=,,https://www.openstreetmap.org/?mlat=29.6950071&mlon=-95.3638393#map=15/29.6950071/-95.3638393,"https://www.google.com/maps/place/3730+Alberta+St,+Houston,+TX+77021",2021-01-10 21:13:13.886000
241,"4019 Buckeye Creek Rd, Houston, TX 77339",300000.0,3.0,2.0,2380.0,8593.0,30.0639761,-95.1897105,https://www.realtor.com/realestateandhomes-detail/4019-Buckeye-Creek-Rd_Humble_TX_77339_M74814-74361,https://ap.rdcpix.com/0c10d6e5c8498818d4e8293a012dcac2l-m811124890od-w480_h360_x2.jpg,https://ap.rdcpix.com/0c10d6e5c8498818d4e8293a012dcac2l-m3771242112od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=30.0639761&mlon=-95.1897105#map=15/30.0639761/-95.1897105,"https://www.google.com/maps/place/4019+Buckeye+Creek+Rd,+Houston,+TX+77339",2021-01-10 21:13:14.001000
242,"2139 Glen Knoll Dr, Houston, TX 77077",317500.0,4.0,2.5,2466.0,6360.0,29.7436182,-95.5818512,https://www.realtor.com/realestateandhomes-detail/2139-Glen-Knoll-Dr_Houston_TX_77077_M71066-37493,https://ap.rdcpix.com/d2b79336c08d1b7388659c7d9eb72e28l-m3680541983od-w480_h360_x2.jpg,https://ap.rdcpix.com/d2b79336c08d1b7388659c7d9eb72e28l-m3541540004od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.7436182&mlon=-95.5818512#map=15/29.7436182/-95.5818512,"https://www.google.com/maps/place/2139+Glen+Knoll+Dr,+Houston,+TX+77077",2021-01-10 21:13:14.115000
243,"16310 Emberwood Dr, Houston, TX 77070",199500.0,3.0,2.0,1460.0,7590.0,30.0068785,-95.5686811,https://www.realtor.com/realestateandhomes-detail/16310-Emberwood-Dr_Houston_TX_77070_M70205-50017,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=16310%20Emberwood%20Dr%2C%20Houston%2C%20TX%2077070&size=640x480&source=outdoor&signature=3e1h2vy59SK3QIS8fgMFuH5ybaE=,,https://www.openstreetmap.org/?mlat=30.0068785&mlon=-95.5686811#map=15/30.0068785/-95.5686811,"https://www.google.com/maps/place/16310+Emberwood+Dr,+Houston,+TX+77070",2021-01-10 21:13:14.231000
244,"5618 Drakestone Blvd, Houston, TX 77053",159000.0,3.0,2.0,1168.0,5880.0,29.6041268,-95.4674396,https://www.realtor.com/realestateandhomes-detail/5618-Drakestone-Blvd_Houston_TX_77053_M77761-36536,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5618%20Drakestone%20Blvd%2C%20Houston%2C%20TX%2077053&size=640x480&source=outdoor&signature=-hpg0y-8lTfbSIj7-bIEVSvT2Eg=,,https://www.openstreetmap.org/?mlat=29.6041268&mlon=-95.4674396#map=15/29.6041268/-95.4674396,"https://www.google.com/maps/place/5618+Drakestone+Blvd,+Houston,+TX+77053",2021-01-10 21:13:14.343000
245,"15814 Echo Lodge Dr, Houston, TX 77095",255000.0,4.0,2.5,2666.0,8459.0,29.8861833,-95.64865,https://www.realtor.com/realestateandhomes-detail/15814-Echo-Lodge-Dr_Houston_TX_77095_M87397-48669,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=15814%20Echo%20Lodge%20Dr%2C%20Houston%2C%20TX%2077095&size=640x480&source=outdoor&signature=B9nDut1DsOLYbsC1d8cetr7G_Zs=,,https://www.openstreetmap.org/?mlat=29.8861833&mlon=-95.64865#map=15/29.8861833/-95.64865,"https://www.google.com/maps/place/15814+Echo+Lodge+Dr,+Houston,+TX+77095",2021-01-10 21:13:14.456000
246,"9406 McAfee Dr, Houston, TX 77031",199000.0,3.0,2.0,1629.0,7150.0,29.6646345,-95.5430467,https://www.realtor.com/realestateandhomes-detail/9406-McAfee-Dr_Houston_TX_77031_M72654-63288,https://ap.rdcpix.com/3d4e57b41d86297ed37e6369b987a197l-m2600331532od-w480_h360_x2.jpg,https://ap.rdcpix.com/3d4e57b41d86297ed37e6369b987a197l-m2600331532od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6646345&mlon=-95.5430467#map=15/29.6646345/-95.5430467,"https://www.google.com/maps/place/9406+McAfee+Dr,+Houston,+TX+77031",2021-01-10 21:13:14.571000
247,"11014 View Pointe Ln, Houston, TX 77034",189900.0,3.0,2.0,1190.0,5374.0,29.6045861,-95.1934601,https://www.realtor.com/realestateandhomes-detail/11014-View-Pointe-Ln_Houston_TX_77034_M73986-61213,https://ap.rdcpix.com/4167438dec7707b38c0d65765ed49131l-m2007357069od-w480_h360_x2.jpg,https://ap.rdcpix.com/4167438dec7707b38c0d65765ed49131l-m3669983207od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.6045861&mlon=-95.1934601#map=15/29.6045861/-95.1934601,"https://www.google.com/maps/place/11014+View+Pointe+Ln,+Houston,+TX+77034",2021-01-10 21:13:14.687000
248,"8934 Knoll Villas St, Houston, TX 77080",312900.0,3.0,2.5,1688.0,,29.7202054,-95.2795136,https://www.realtor.com/realestateandhomes-detail/8934-Knoll-Villas-St_Houston_TX_77080_M95816-83415,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8934%20Knoll%20Villas%20St%2C%20Houston%2C%20TX%2077080&size=640x480&source=outdoor&signature=kbGj2M4sLVumVO5WC9Zz75aKhM0=,,https://www.openstreetmap.org/?mlat=29.7202054&mlon=-95.2795136#map=15/29.7202054/-95.2795136,"https://www.google.com/maps/place/8934+Knoll+Villas+St,+Houston,+TX+77080",2021-01-10 21:55:12.063000
249,"8931 Knoll Villas St, Houston, TX 77080",314900.0,3.0,2.5,1688.0,,29.7202054,-95.2795136,https://www.realtor.com/realestateandhomes-detail/8931-Knoll-Villas-St_Houston_TX_77080_M98465-86749,https://ap.rdcpix.com/bc9931ec574ed9d283f252c1ed40b03fl-m3024762272od-w480_h360_x2.jpg,https://ap.rdcpix.com/bc9931ec574ed9d283f252c1ed40b03fl-m1500247217od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.7202054&mlon=-95.2795136#map=15/29.7202054/-95.2795136,"https://www.google.com/maps/place/8931+Knoll+Villas+St,+Houston,+TX+77080",2021-01-10 21:55:12.174000
250,"15127 Willow Branch Dr, Houston, TX 77070",190000.0,3.0,2.0,1773.0,8470.0,29.9940741,-95.6031923,https://www.realtor.com/realestateandhomes-detail/15127-Willow-Branch-Dr_Houston_TX_77070_M89149-28435,https://ap.rdcpix.com/3760bdbddebf11b921d37244caa2ca2al-m590538381od-w480_h360_x2.jpg,https://ap.rdcpix.com/3760bdbddebf11b921d37244caa2ca2al-m3143582278od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.9940741&mlon=-95.6031923#map=15/29.9940741/-95.6031923,"https://www.google.com/maps/place/15127+Willow+Branch+Dr,+Houston,+TX+77070",2021-01-10 21:55:12.288000
251,"8930 Knoll Villas St, Houston, TX 77080",314900.0,3.0,2.5,1688.0,,29.823256,-95.5103432,https://www.realtor.com/realestateandhomes-detail/8930-Knoll-Villas-St_Houston_TX_77080_M99758-89378,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8930%20Knoll%20Villas%20St%2C%20Houston%2C%20TX%2077080&size=640x480&source=outdoor&signature=JZs4Enp2YrOMNmDGyaAtJtslLCk=,,https://www.openstreetmap.org/?mlat=29.823256&mlon=-95.5103432#map=15/29.823256/-95.5103432,"https://www.google.com/maps/place/8930+Knoll+Villas+St,+Houston,+TX+77080",2021-01-10 21:55:12.399000
252,"9563 Sutter Park Ln, Houston, TX 77086",169990.0,3.0,2.0,1347.0,12632.0,29.9200687,-95.4977526,https://www.realtor.com/realestateandhomes-detail/9563-Sutter-Park-Ln_Houston_TX_77086_M80908-76525,https://ap.rdcpix.com/0df8d3246f4a2d44d65e38442cb00915l-m3734699830od-w480_h360_x2.jpg,https://ap.rdcpix.com/0df8d3246f4a2d44d65e38442cb00915l-m292738738od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.9200687&mlon=-95.4977526#map=15/29.9200687/-95.4977526,"https://www.google.com/maps/place/9563+Sutter+Park+Ln,+Houston,+TX+77086",2021-01-10 21:55:12.509000
253,"8926 Knoll Villas St, Houston, TX 77080",309900.0,3.0,2.5,1686.0,,29.7202054,-95.2795136,https://www.realtor.com/realestateandhomes-detail/8926-Knoll-Villas-St_Houston_TX_77080_M96067-57883,https://ap.rdcpix.com/0c5275a35da60d90d1fc9f4fe063fec7l-m3681188388od-w480_h360_x2.jpg,https://ap.rdcpix.com/0c5275a35da60d90d1fc9f4fe063fec7l-m3517226727od-w480_h360_x2.jpg,https://www.openstreetmap.org/?mlat=29.7202054&mlon=-95.2795136#map=15/29.7202054/-95.2795136,"https://www.google.com/maps/place/8926+Knoll+Villas+St,+Houston,+TX+77080",2021-01-10 21:55:12.622000
